Lot identifier,Lot name,Bidder number,Amount,Bid type,Status,Placed at,Bidder id
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"10,000",auto,accepted,2023-08-14 12:49:35PM SAST,1919020
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,11,"9,900",manual,outbid,2023-08-14 12:49:35PM SAST,1899895
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"9,800",auto,accepted,2023-08-14 12:49:32PM SAST,1919020
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,11,"9,700",manual,outbid,2023-08-14 12:49:32PM SAST,1899895
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"9,600",auto,accepted,2023-08-14 12:49:30PM SAST,1919020
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,11,"9,500",manual,outbid,2023-08-14 12:49:30PM SAST,1899895
4,Generator/ALTENATOR MOBILE 150KVA,11,"10,250",manual,accepted,2023-08-14 12:49:27PM SAST,1899895
4,Generator/ALTENATOR MOBILE 150KVA,2,"10,000",auto,accepted,2023-08-14 12:49:25PM SAST,1919020
4,Generator/ALTENATOR MOBILE 150KVA,11,"9,900",manual,outbid,2023-08-14 12:49:25PM SAST,1899895
3,Truck LDV 4x2 LWB,10,"6,300",manual,accepted,2023-08-14 12:49:24PM SAST,1926776
4,Generator/ALTENATOR MOBILE 150KVA,2,"9,800",auto,accepted,2023-08-14 12:49:22PM SAST,1919020
4,Generator/ALTENATOR MOBILE 150KVA,11,"9,700",manual,outbid,2023-08-14 12:49:22PM SAST,1899895
4,Generator/ALTENATOR MOBILE 150KVA,2,"9,600",auto,accepted,2023-08-14 12:49:19PM SAST,1919020
4,Generator/ALTENATOR MOBILE 150KVA,11,"9,500",manual,outbid,2023-08-14 12:49:19PM SAST,1899895
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"9,400",auto,accepted,2023-08-14 12:49:12PM SAST,1919020
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,11,"9,300",manual,outbid,2023-08-14 12:49:12PM SAST,1899895
4,Generator/ALTENATOR MOBILE 150KVA,2,"9,400",auto,accepted,2023-08-14 12:49:11PM SAST,1919020
4,Generator/ALTENATOR MOBILE 150KVA,11,"9,300",manual,outbid,2023-08-14 12:49:11PM SAST,1899895
3,Truck LDV 4x2 LWB,6,"6,200",manual,accepted,2023-08-14 12:48:13PM SAST,1534269
6,TRUCK LDV 4X4 MAHINDRA BOLERO 2.5D,8,"8,300",auto,accepted,2023-08-14 12:47:56PM SAST,631001
6,TRUCK LDV 4X4 MAHINDRA BOLERO 2.5D,4,"8,200",manual,outbid,2023-08-14 12:47:56PM SAST,1919665
7,TRUCK LDV 4X2 MAHINDRA BOLERO 2.5D,8,"20,500",auto,accepted,2023-08-14 12:47:51PM SAST,631001
7,TRUCK LDV 4X2 MAHINDRA BOLERO 2.5D,4,"20,250",manual,outbid,2023-08-14 12:47:51PM SAST,1919665
3,Truck LDV 4x2 LWB,4,"6,100",manual,accepted,2023-08-14 12:47:36PM SAST,1919665
6,TRUCK LDV 4X4 MAHINDRA BOLERO 2.5D,8,"25,000",maxbid,pending,2023-08-14 12:47:33PM SAST,631001
9,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,11,"110,000",manual,accepted,2023-08-14 12:47:26PM SAST,1899895
4,Generator/ALTENATOR MOBILE 150KVA,2,"10,000",maxbid,outbid,2023-08-14 12:47:18PM SAST,1919020
7,TRUCK LDV 4X2 MAHINDRA BOLERO 2.5D,8,"25,000",maxbid,outbid,2023-08-14 12:47:09PM SAST,631001
7,TRUCK LDV 4X2 MAHINDRA BOLERO 2.5D,8,"20,000",auto,accepted,2023-08-14 12:46:26PM SAST,631001
7,TRUCK LDV 4X2 MAHINDRA BOLERO 2.5D,8,"23,000",maxbid,cancelled,2023-08-14 12:46:26PM SAST,631001
0,T&C,12,1,manual,sold,2023-08-14 12:45:45PM SAST,1926819
3,Truck LDV 4x2 LWB,6,"6,000",manual,accepted,2023-08-14 12:44:45PM SAST,1534269
6,TRUCK LDV 4X4 MAHINDRA BOLERO 2.5D,8,"8,100",manual,accepted,2023-08-14 12:44:38PM SAST,631001
4,Generator/ALTENATOR MOBILE 150KVA,2,"9,200",manual,accepted,2023-08-14 12:44:30PM SAST,1919020
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"9,200",auto,accepted,2023-08-14 12:44:22PM SAST,1919020
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"10,500",maxbid,outbid,2023-08-14 12:44:22PM SAST,1919020
6,TRUCK LDV 4X4 MAHINDRA BOLERO 2.5D,10,"8,000",manual,accepted,2023-08-14 12:43:59PM SAST,1926776
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,10,"9,100",manual,accepted,2023-08-14 12:43:45PM SAST,1926776
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"9,000",auto,accepted,2023-08-14 12:43:35PM SAST,1919020
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,10,"8,900",manual,outbid,2023-08-14 12:43:35PM SAST,1926776
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"8,800",auto,accepted,2023-08-14 12:43:23PM SAST,1919020
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,10,"8,700",manual,outbid,2023-08-14 12:43:23PM SAST,1926776
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"8,600",auto,accepted,2023-08-14 12:43:15PM SAST,1919020
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,10,"8,500",manual,outbid,2023-08-14 12:43:15PM SAST,1926776
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"8,400",auto,accepted,2023-08-14 12:43:09PM SAST,1919020
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,10,"8,300",manual,outbid,2023-08-14 12:43:09PM SAST,1926776
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"8,200",auto,accepted,2023-08-14 12:42:57PM SAST,1919020
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,10,"8,100",manual,outbid,2023-08-14 12:42:57PM SAST,1926776
4,Generator/ALTENATOR MOBILE 150KVA,10,"9,100",manual,accepted,2023-08-14 12:42:17PM SAST,1926776
4,Generator/ALTENATOR MOBILE 150KVA,2,"9,000",auto,accepted,2023-08-14 12:42:11PM SAST,1919020
4,Generator/ALTENATOR MOBILE 150KVA,10,"9,000",manual,rejected,2023-08-14 12:42:11PM SAST,1926776
4,Generator/ALTENATOR MOBILE 150KVA,2,"8,900",auto,accepted,2023-08-14 12:42:06PM SAST,1919020
4,Generator/ALTENATOR MOBILE 150KVA,10,"8,800",manual,outbid,2023-08-14 12:42:06PM SAST,1926776
4,Generator/ALTENATOR MOBILE 150KVA,2,"8,700",auto,accepted,2023-08-14 12:42:01PM SAST,1919020
4,Generator/ALTENATOR MOBILE 150KVA,10,"8,600",manual,outbid,2023-08-14 12:42:01PM SAST,1926776
4,Generator/ALTENATOR MOBILE 150KVA,2,"8,500",auto,accepted,2023-08-14 12:41:51PM SAST,1919020
4,Generator/ALTENATOR MOBILE 150KVA,10,"8,400",manual,outbid,2023-08-14 12:41:51PM SAST,1926776
3,Truck LDV 4x2 LWB,10,"5,900",manual,accepted,2023-08-14 12:41:35PM SAST,1926776
3,Truck LDV 4x2 LWB,6,"5,800",manual,accepted,2023-08-14 12:38:56PM SAST,1534269
6,TRUCK LDV 4X4 MAHINDRA BOLERO 2.5D,8,"7,900",manual,accepted,2023-08-14 12:37:40PM SAST,631001
6,TRUCK LDV 4X4 MAHINDRA BOLERO 2.5D,4,"7,800",manual,accepted,2023-08-14 12:36:32PM SAST,1919665
3,Truck LDV 4x2 LWB,4,"5,700",manual,accepted,2023-08-14 12:36:18PM SAST,1919665
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"9,000",maxbid,outbid,2023-08-14 12:36:00PM SAST,1919020
4,Generator/ALTENATOR MOBILE 150KVA,2,"9,000",maxbid,outbid,2023-08-14 12:34:36PM SAST,1919020
4,Generator/ALTENATOR MOBILE 150KVA,2,"8,300",manual,accepted,2023-08-14 12:33:53PM SAST,1919020
3,Truck LDV 4x2 LWB,6,"5,600",manual,accepted,2023-08-14 12:30:30PM SAST,1534269
9,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,6,"107,500",manual,accepted,2023-08-14 12:30:18PM SAST,1534269
3,Truck LDV 4x2 LWB,8,"5,500",manual,accepted,2023-08-14 12:29:49PM SAST,631001
6,TRUCK LDV 4X4 MAHINDRA BOLERO 2.5D,8,"7,700",manual,accepted,2023-08-14 12:29:45PM SAST,631001
7,TRUCK LDV 4X2 MAHINDRA BOLERO 2.5D,8,"18,500",manual,accepted,2023-08-14 12:29:40PM SAST,631001
3,Truck LDV 4x2 LWB,6,"5,400",manual,accepted,2023-08-14 12:17:51PM SAST,1534269
9,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,11,"105,000",manual,accepted,2023-08-14 12:08:48PM SAST,1899895
3,Truck LDV 4x2 LWB,10,"5,300",manual,accepted,2023-08-14 12:08:32PM SAST,1926776
9,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,6,"102,500",manual,accepted,2023-08-14 12:06:43PM SAST,1534269
3,Truck LDV 4x2 LWB,6,"5,200",manual,accepted,2023-08-14 12:05:03PM SAST,1534269
9,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,11,"100,000",manual,accepted,2023-08-14 11:36:24AM SAST,1899895
4,Generator/ALTENATOR MOBILE 150KVA,10,"8,200",manual,accepted,2023-08-14 11:34:37AM SAST,1926776
4,Generator/ALTENATOR MOBILE 150KVA,2,"8,100",auto,accepted,2023-08-14 11:34:18AM SAST,1919020
4,Generator/ALTENATOR MOBILE 150KVA,10,"8,100",manual,rejected,2023-08-14 11:34:18AM SAST,1926776
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"8,000",auto,accepted,2023-08-14 11:02:46AM SAST,1919020
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"8,100",maxbid,cancelled,2023-08-14 11:02:46AM SAST,1919020
4,Generator/ALTENATOR MOBILE 150KVA,2,"8,000",auto,accepted,2023-08-14 11:02:30AM SAST,1919020
4,Generator/ALTENATOR MOBILE 150KVA,2,"8,100",maxbid,outbid,2023-08-14 11:02:30AM SAST,1919020
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"7,900",custom,accepted,2023-08-14 11:02:05AM SAST,1919020
4,Generator/ALTENATOR MOBILE 150KVA,2,"7,900",custom,accepted,2023-08-14 11:01:49AM SAST,1919020
7,TRUCK LDV 4X2 MAHINDRA BOLERO 2.5D,10,"18,250",manual,accepted,2023-08-14 10:31:56AM SAST,1926776
6,TRUCK LDV 4X4 MAHINDRA BOLERO 2.5D,10,"7,600",manual,accepted,2023-08-14 10:31:39AM SAST,1926776
3,Truck LDV 4x2 LWB,10,"5,100",manual,accepted,2023-08-14 10:31:07AM SAST,1926776
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,10,"7,700",manual,accepted,2023-08-14 10:30:41AM SAST,1926776
4,Generator/ALTENATOR MOBILE 150KVA,10,"7,700",manual,accepted,2023-08-14 10:30:22AM SAST,1926776
4,Generator/ALTENATOR MOBILE 150KVA,2,"7,600",custom,accepted,2023-08-13 08:29:25AM SAST,1919020
5,Generator /Alternator Mobile SIEMENS CMA-250T 250,2,"7,600",custom,accepted,2023-08-13 08:29:09AM SAST,1919020
7,TRUCK LDV 4X2 MAHINDRA BOLERO 2.5D,6,"18,000",manual,accepted,2023-08-11 01:06:55PM SAST,1534269
6,TRUCK LDV 4X4 MAHINDRA BOLERO 2.5D,6,"7,500",manual,accepted,2023-08-11 01:06:51PM SAST,1534269
3,Truck LDV 4x2 LWB,6,"5,000",manual,accepted,2023-08-11 01:06:35PM SAST,1534269
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"140,000",maxbid,cancelled,2023-07-28 01:09:15PM SAST,1901581
3,MACHINE Cutting RESTROL B O C,11,"5,900",manual,sold,2023-07-28 01:09:05PM SAST,1902589
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"135,000",manual,sold,2023-07-28 01:08:53PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"132,500",manual,accepted,2023-07-28 01:08:48PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"130,000",auto,accepted,2023-07-28 01:08:46PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"127,500",manual,outbid,2023-07-28 01:08:46PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"125,000",auto,accepted,2023-07-28 01:08:42PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"122,500",manual,outbid,2023-07-28 01:08:42PM SAST,1899895
3,MACHINE Cutting RESTROL B O C,5,"5,800",manual,accepted,2023-07-28 01:08:42PM SAST,1899895
3,MACHINE Cutting RESTROL B O C,11,"5,700",manual,accepted,2023-07-28 01:08:39PM SAST,1902589
3,MACHINE Cutting RESTROL B O C,5,"5,600",manual,accepted,2023-07-28 01:08:05PM SAST,1899895
3,MACHINE Cutting RESTROL B O C,11,"5,500",custom,accepted,2023-07-28 01:08:01PM SAST,1902589
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"120,000",auto,accepted,2023-07-28 01:07:45PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"130,000",maxbid,outbid,2023-07-28 01:07:45PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"117,500",manual,accepted,2023-07-28 01:07:44PM SAST,1899895
3,MACHINE Cutting RESTROL B O C,5,"5,100",manual,accepted,2023-07-28 01:07:42PM SAST,1899895
3,MACHINE Cutting RESTROL B O C,11,"5,000",manual,accepted,2023-07-28 01:07:32PM SAST,1902589
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"115,000",manual,accepted,2023-07-28 01:07:16PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"112,500",manual,accepted,2023-07-28 01:06:50PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"110,000",auto,accepted,2023-07-28 01:06:47PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"107,500",manual,outbid,2023-07-28 01:06:47PM SAST,1899895
3,MACHINE Cutting RESTROL B O C,5,"4,950",manual,accepted,2023-07-28 01:06:44PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"105,000",auto,accepted,2023-07-28 01:06:42PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"102,500",manual,outbid,2023-07-28 01:06:42PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"345,000",manual,sold,2023-07-28 01:06:39PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"340,000",auto,accepted,2023-07-28 01:06:37PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"335,000",manual,outbid,2023-07-28 01:06:37PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"100,000",auto,accepted,2023-07-28 01:06:33PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"99,000",manual,outbid,2023-07-28 01:06:33PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"330,000",auto,accepted,2023-07-28 01:06:32PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"325,000",manual,outbid,2023-07-28 01:06:32PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"340,000",maxbid,outbid,2023-07-28 01:06:30PM SAST,1901581
3,MACHINE Cutting RESTROL B O C,11,"4,900",custom,accepted,2023-07-28 01:06:20PM SAST,1902589
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"320,000",manual,accepted,2023-07-28 01:06:03PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"98,000",auto,accepted,2023-07-28 01:05:56PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"97,000",manual,outbid,2023-07-28 01:05:56PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"315,000",manual,accepted,2023-07-28 01:05:53PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"96,000",auto,accepted,2023-07-28 01:05:50PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"95,000",manual,outbid,2023-07-28 01:05:50PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"310,000",manual,accepted,2023-07-28 01:05:50PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"94,000",auto,accepted,2023-07-28 01:05:46PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"93,000",manual,outbid,2023-07-28 01:05:46PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"92,000",auto,accepted,2023-07-28 01:05:43PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"110,000",maxbid,outbid,2023-07-28 01:05:43PM SAST,1901581
3,MACHINE Cutting RESTROL B O C,5,"4,750",manual,accepted,2023-07-28 01:05:42PM SAST,1899895
3,MACHINE Cutting RESTROL B O C,11,"4,700",custom,accepted,2023-07-28 01:05:40PM SAST,1902589
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"91,000",manual,accepted,2023-07-28 01:05:33PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"90,000",auto,accepted,2023-07-28 01:05:22PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"89,000",manual,outbid,2023-07-28 01:05:22PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"88,000",auto,accepted,2023-07-28 01:05:19PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"87,000",manual,outbid,2023-07-28 01:05:19PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"305,000",manual,accepted,2023-07-28 01:05:14PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"86,000",auto,accepted,2023-07-28 01:05:10PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"85,000",manual,outbid,2023-07-28 01:05:10PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"300,000",manual,accepted,2023-07-28 01:05:10PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"295,000",manual,accepted,2023-07-28 01:05:06PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"290,000",manual,accepted,2023-07-28 01:05:00PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"84,000",auto,accepted,2023-07-28 01:04:57PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"90,000",maxbid,outbid,2023-07-28 01:04:57PM SAST,1901581
3,MACHINE Cutting RESTROL B O C,5,"4,550",manual,accepted,2023-07-28 01:04:51PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"83,000",manual,accepted,2023-07-28 01:04:45PM SAST,1899895
3,MACHINE Cutting RESTROL B O C,11,"4,500",custom,accepted,2023-07-28 01:04:42PM SAST,1902589
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"285,000",manual,accepted,2023-07-28 01:04:26PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"82,000",manual,accepted,2023-07-28 01:04:22PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"280,000",manual,accepted,2023-07-28 01:04:14PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"275,000",manual,accepted,2023-07-28 01:04:07PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"270,000",manual,accepted,2023-07-28 01:04:04PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"265,000",manual,accepted,2023-07-28 01:03:57PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"260,000",manual,accepted,2023-07-28 01:03:52PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"81,000",manual,accepted,2023-07-28 01:03:44PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"80,000",auto,accepted,2023-07-28 01:03:42PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"80,000",manual,rejected,2023-07-28 01:03:42PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"79,000",auto,accepted,2023-07-28 01:03:39PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"78,000",manual,outbid,2023-07-28 01:03:39PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"80,000",maxbid,outbid,2023-07-28 01:03:34PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"255,000",manual,accepted,2023-07-28 01:03:20PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"250,000",auto,accepted,2023-07-28 01:03:16PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"247,500",manual,outbid,2023-07-28 01:03:16PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"245,000",auto,accepted,2023-07-28 01:03:13PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"242,500",manual,outbid,2023-07-28 01:03:13PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"240,000",auto,accepted,2023-07-28 01:03:11PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"237,500",manual,outbid,2023-07-28 01:03:11PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"235,000",auto,accepted,2023-07-28 01:03:06PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"232,500",manual,outbid,2023-07-28 01:03:06PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"77,000",manual,accepted,2023-07-28 01:03:05PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"230,000",auto,accepted,2023-07-28 01:02:57PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"227,500",manual,outbid,2023-07-28 01:02:57PM SAST,1899895
3,MACHINE Cutting RESTROL B O C,5,"4,050",manual,accepted,2023-07-28 01:02:54PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"225,000",auto,accepted,2023-07-28 01:02:52PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"222,500",manual,outbid,2023-07-28 01:02:52PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"220,000",auto,accepted,2023-07-28 01:02:49PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"250,000",maxbid,outbid,2023-07-28 01:02:49PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"217,500",manual,accepted,2023-07-28 01:02:47PM SAST,1899895
3,MACHINE Cutting RESTROL B O C,11,"4,000",custom,accepted,2023-07-28 01:02:31PM SAST,1902589
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"215,000",manual,accepted,2023-07-28 01:02:20PM SAST,1901581
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"212,500",manual,accepted,2023-07-28 01:02:14PM SAST,1899895
15,TRUCK LDV 4X2 FORD RANGER 2.5TD,13,"21,750",manual,sold,2023-07-28 01:02:13PM SAST,1903719
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"210,000",manual,accepted,2023-07-28 01:02:12PM SAST,1901581
15,TRUCK LDV 4X2 FORD RANGER 2.5TD,15,"21,500",manual,accepted,2023-07-28 01:02:10PM SAST,1743389
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"76,000",manual,accepted,2023-07-28 01:02:08PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"75,000",auto,accepted,2023-07-28 01:02:05PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"75,000",manual,rejected,2023-07-28 01:02:05PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"74,000",auto,accepted,2023-07-28 01:01:54PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"73,000",manual,outbid,2023-07-28 01:01:54PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,5,"207,500",manual,accepted,2023-07-28 01:01:49PM SAST,1899895
5,TRUCK FLAT MERCEDES BENZ LAK-1517-4 6,9,"205,000",manual,accepted,2023-07-28 01:01:44PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"72,000",auto,accepted,2023-07-28 01:01:43PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"71,000",manual,outbid,2023-07-28 01:01:43PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"70,000",auto,accepted,2023-07-28 01:01:41PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"69,000",manual,outbid,2023-07-28 01:01:41PM SAST,1899895
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,9,"68,000",auto,accepted,2023-07-28 01:01:39PM SAST,1901581
11,11	L0670014	DRILL GALLERY HOTLINE R-MILRO-H- NO SI	E6619,5,"67,000",manual,outbid,2023-07-28 01:01:39PM SAST,1899895
